timestamp,open,high,low,close,volume
2025-11-16T00:00:00+00:00,154.66,160.79,136.26,139.59,0.0
2025-11-20T00:00:00+00:00,139.27,143.06,129.33,136.43,0.0
2025-11-24T00:00:00+00:00,136.72,144.3,122.66,130.85,0.0
2025-11-28T00:00:00+00:00,130.58,144.38,128.65,140.83,0.0
2025-12-02T00:00:00+00:00,140.85,143.08,123.52,126.75,0.0
2025-12-06T00:00:00+00:00,126.67,146.14,126.16,133.2,0.0
2025-12-10T00:00:00+00:00,133.23,144.43,128.26,138.01,0.0
2025-12-14T00:00:00+00:00,137.89,141.67,129.42,133.22,0.0
2025-12-18T00:00:00+00:00,133.17,134.26,121.76,123.08,0.0
2025-12-22T00:00:00+00:00,123.17,128.57,117.62,126.02,0.0
2025-12-26T00:00:00+00:00,126.02,128.1,120.09,120.09,0.0
2025-12-30T00:00:00+00:00,120.02,129.06,119.72,123.1,0.0
2026-01-03T00:00:00+00:00,123.12,132.89,122.59,132.05,0.0
2026-01-07T00:00:00+00:00,132.18,142.91,130.01,141.1,0.0
2026-01-11T00:00:00+00:00,141.0,141.0,133.38,135.8,0.0
2026-01-15T00:00:00+00:00,135.72,147.9,135.63,146.71,0.0
2026-01-19T00:00:00+00:00,146.69,146.69,138.59,138.59,0.0
2026-01-23T00:00:00+00:00,138.05,138.05,125.71,128.22,0.0
2026-01-27T00:00:00+00:00,128.27,129.56,117.75,124.2,0.0
2026-01-31T00:00:00+00:00,124.1,127.87,113.12,117.3,0.0
2026-02-04T00:00:00+00:00,117.35,118.54,96.6,97.62,0.0
2026-02-08T00:00:00+00:00,97.68,99.29,70.61,87.67,0.0
2026-02-12T00:00:00+00:00,87.63,88.59,78.35,79.27,0.0
2026-02-16T00:00:00+00:00,79.21,90.96,76.81,85.94,0.0
2026-02-20T00:00:00+00:00,85.99,87.41,79.82,82.33,0.0
2026-02-24T00:00:00+00:00,82.38,86.6,77.32,77.74,0.0
2026-02-28T00:00:00+00:00,77.76,90.65,76.1,81.97,0.0
2026-03-04T00:00:00+00:00,81.87,89.58,77.47,87.21,0.0
2026-03-08T00:00:00+00:00,87.03,93.71,82.51,83.18,0.0
2026-03-12T00:00:00+00:00,83.2,88.54,81.03,86.63,0.0
2026-03-16T00:00:00+00:00,86.57,92.91,84.89,92.16,0.0
2026-03-20T00:00:00+00:00,92.25,97.26,87.28,88.85,0.0
2026-03-24T00:00:00+00:00,88.9,91.96,85.32,91.38,0.0
2026-03-28T00:00:00+00:00,91.45,93.24,82.14,82.96,0.0
2026-04-01T00:00:00+00:00,82.99,84.69,79.81,83.06,0.0
2026-04-05T00:00:00+00:00,83.09,86.05,76.95,80.77,0.0
2026-04-09T00:00:00+00:00,80.79,86.37,78.48,82.6,0.0
2026-04-13T00:00:00+00:00,82.48,86.17,81.41,81.53,0.0
2026-04-17T00:00:00+00:00,81.54,90.1,81.54,88.99,0.0
2026-04-21T00:00:00+00:00,89.05,90.46,83.17,85.32,0.0
2026-04-25T00:00:00+00:00,85.36,89.24,84.45,86.22,0.0
2026-04-29T00:00:00+00:00,86.21,88.01,83.05,84.03,0.0
